,customerId,churnPrediction
6820,6300-BWMJX,No
6821,8784-CGILN,No
6822,5389-FFVKB,Yes
6823,7009-LGECI,No
6824,8444-WRIDW,No
6825,5022-KVDQT,Yes
6826,7976-CICYS,No
6827,1036-GUDCL,No
6828,2005-DWQZJ,No
6829,8148-WOCMK,No
6830,7815-PDTHL,No
6831,9451-LPGOO,Yes
6832,9173-IVZVP,No
6833,9129-UXERG,No
6834,3635-JBPSG,No
6835,7964-ZRKKG,No
6836,5868-YWPDW,Yes
6837,6229-LSCKB,Yes
6838,2025-JKFWI,Yes
6839,4078-SAYYN,Yes
6840,1724-IQWNM,No
6841,8217-QYOHV,No
6842,5546-QUERU,No
6843,9940-HPQPG,Yes
6844,6897-UUBNU,No
6845,6127-IYJOZ,Yes
6846,6618-RYATB,Yes
6847,8930-XOTDP,No
6848,5916-QEWPT,Yes
6849,5060-TQUQN,No
6850,0531-XBKMM,No
6851,8465-SBRXP,No
6852,2408-PSJVE,No
6853,9079-YEXQJ,No
6854,9700-ZCLOT,No
6855,8738-JOKAR,No
6856,4534-WGCIR,No
6857,1930-WNXSB,No
6858,2685-SREOM,Yes
6859,3508-CFVZL,No
6860,0402-CQAJN,No
6861,6692-UDPJC,Yes
6862,1273-MTETI,Yes
6863,0657-DOGUM,No
6864,5480-HPRRX,Yes
6865,8792-AOROI,No
6866,0295-PPHDO,Yes
6867,5146-YYFRZ,No
6868,1195-OIYEJ,Yes
6869,5906-CVLHP,No
6870,3452-SRFEG,No
6871,4070-OKWVH,No
6872,5297-MDOIR,No
6873,6369-MCAKO,No
6874,4926-UMJZD,No
6875,6848-HJTXY,No
6876,6341-AEVKX,No
6877,4501-EQDRN,Yes
6878,2990-HWIML,Yes
6879,0682-USIXD,No
6880,6976-BWGLQ,No
6881,7078-NVFAM,No
6882,8065-QBYTO,No
6883,2133-TSRRM,No
6884,7384-GHBPI,Yes
6885,7603-USHJS,No
6886,7234-FECYN,Yes
6887,2511-ALLCS,No
6888,3191-CSNMG,Yes
6889,7952-OBOYL,Yes
6890,7470-DYNOE,No
6891,7853-OETYL,No
6892,1545-ACTAS,No
6893,5876-HZVZM,No
6894,1400-MMYXY,Yes
6895,5126-RCXYW,No
6896,3085-QUOZK,Yes
6897,2363-BJLSL,No
6898,1956-YIFGE,No
6899,3926-CUQZX,Yes
6900,7921-LMDFQ,No
6901,2925-MXLSX,No
6902,5820-PTRYM,No
6903,9609-BENEA,No
6904,6211-WHMYA,No
6905,4459-BBGHE,No
6906,9945-PSVIP,No
6907,1041-RXHRA,No
6908,1750-CSKKM,No
6909,9108-EJFJP,Yes
6910,0530-IJVDB,No
6911,0508-SQWPL,No
6912,2215-ZAFGX,Yes
6913,8213-TAZPM,No
6914,7142-HVGBG,Yes
6915,1304-SEGFY,No
6916,7242-EDTYC,No
6917,2904-GGUAZ,No
6918,8267-ZNYVZ,No
6919,5136-GFPMB,No
6920,2595-KIWPV,No
6921,5243-SAOTC,No
6922,9398-MMQTO,No
6923,7619-PLRLP,No
6924,6457-GIRWB,Yes
6925,6508-NJYRO,No
6926,1450-SKCVI,No
6927,4710-NKCAW,No
6928,5306-BVTKJ,No
6929,0357-NVCRI,No
6930,5570-PTWEH,Yes
6931,2371-KFUOG,No
6932,0463-ZSDNT,No
6933,6502-MJQAE,Yes
6934,6257-DTAYD,No
6935,4616-ULAOA,No
6936,7693-LCKZL,Yes
6937,7746-AWNQW,No
6938,5996-EBTKM,No
6939,2758-RNWXS,No
6940,2314-TNDJQ,No
6941,2405-LBMUW,No
6942,3454-JFUBC,No
6943,0032-PGELS,Yes
6944,9039-ZVJDC,No
6945,6797-LNAQX,No
6946,9013-AQORL,No
6947,2898-MRKPI,No
6948,2750-BJLSB,No
6949,3648-GZPHF,No
6950,2075-RMJIK,No
6951,9588-YRFHY,No
6952,6394-MFYNG,No
6953,1564-NTYXF,Yes
6954,9364-YKUVW,No
6955,5392-AKEMH,No
6956,2451-YMUXS,No
6957,3914-FDRHP,No
6958,3078-ZKNTS,No
6959,1024-KPRBB,No
6960,4690-PKDQG,No
6961,8155-IBNHG,No
6962,0886-QGENL,Yes
6963,9547-ITEFG,Yes
6964,1264-FUHCX,No
6965,7789-CRUVC,No
6966,6598-KELSS,No
6967,8739-WWKDU,Yes
6968,8685-WHQPW,No
6969,4745-LSPLO,No
6970,8083-YTZES,Yes
6971,7240-FQLHE,No
6972,6664-FPDAC,No
6973,9972-VAFJJ,No
6974,0422-UXFAP,No
6975,1904-WAJAA,No
6976,5130-YPIRV,No
6977,2843-CQMEG,No
6978,6439-PKTRR,No
6979,5351-QESIO,Yes
6980,0786-VSSUD,No
6981,5568-DMXZS,No
6982,8468-FZTOE,No
6983,6633-SYEUS,No
6984,6447-GORXK,No
6985,6967-PEJLL,No
6986,3976-BWUCK,No
6987,5981-ZVXOT,No
6988,1684-FLBGS,No
6989,1389-WNUIB,No
6990,0376-OIWME,No
6991,3585-ISXZP,Yes
6992,0218-QNVAS,No
6993,6583-QGCSI,No
6994,0804-YGEQV,No
6995,7164-BPTUT,No
6996,4174-LPGTI,No
6997,2523-EWWZL,No
6998,0928-XUTSN,Yes
6999,2108-XWMPY,No
7000,0052-YNYOT,No
7001,6304-IJFSQ,No
7002,9586-JGQKH,No
7003,4501-VCPFK,No
7004,6075-SLNIL,No
7005,9347-AERRL,No
7006,0093-XWZFY,No
7007,2274-XUATA,No
7008,1980-KXVPM,Yes
7009,7703-ZEKEF,Yes
7010,0723-DRCLG,Yes
7011,5482-NUPNA,No
7012,6691-CCIHA,No
7013,1685-BQULA,No
7014,9053-EJUNL,No
7015,0666-UXTJO,No
7016,1471-GIQKQ,No
7017,4807-IZYOZ,No
7018,1122-JWTJW,Yes
7019,9710-NJERN,No
7020,9837-FWLCH,No
7021,1699-HPSBG,No
7022,7203-OYKCT,No
7023,1035-IPQPU,No
7024,7398-LXGYX,No
7025,2823-LKABH,No
7026,8775-CEBBJ,No
7027,0550-DCXLH,No
7028,9281-CEDRU,No
7029,2235-DWLJU,Yes
7030,0871-OPBXW,No
7031,3605-JISKB,No
7032,6894-LFHLY,Yes
7033,9767-FFLEM,No
7034,0639-TSIQW,No
7035,8456-QDAVC,No
7036,7750-EYXWZ,No
7037,2569-WGERO,No
7038,6840-RESVB,No
7039,2234-XADUH,No
7040,4801-JZAZL,No
7041,8361-LTMKD,Yes
7042,3186-AJIEK,No
